Addr,Amount,Points,Coins
9zRGPTm6ti6Eto3WW6jHGqGXUFBmJNh8ogp2FYmPdEoS,1,1,1676.245211
GnjpLMnbWPLKihYU3MV9TpsazZShmb2Luj8vDgUq8oUt,1,1,1676.245211
HX9oHSroPX7ZhDPJ28k3fQN13xkCHpwi6uxq6ugBqkss,1,1,1676.245211
7fy7WssRwez15AaxMcVkyjqHu78WXkL2QH4eZyhmJ9pS,1,1,1676.245211
BDWnD2H6npDACkpfWfEioivyG4DXKxK73HboQt7e9URd,1,1,1676.245211
DprdrwH83FAcdsvE55BXJEHz9BD18reZ1QuBrTeb5eW3,1,1,1676.245211
B8xcbLdx13Kq1Brtc76HWVkeQbgzBnWSzhuxMUC5wCTJ,1,1,1676.245211
7JNGgKuZ2nGQeRmk6KjidMT6vRxp2oRAMKipRArGCSDf,1,1,1676.245211
75NrFX4cUT2R4ju8fMBnBhvE1QnaxwE3nSL84sYtddX5,1,1,1676.245211
JEAdTHWcAUuyuzyS17Y9cy7g8iiUqZrsHuav6cK7xaaY,1,1,1676.245211
Dd4DMMYgfc8zR2JdYECtnSVmCMPYbCxzHCockRBZA3nw,1,1,1676.245211
6tbuKWpy2v4KVTCH1HisCShmRNkGDGPGMHUf8BWh7idu,1,1,1676.245211
EjAZFavXt5K1z2hwqmy1nRc3GB7dhfozKtKvw4rjjycp,1,1,1676.245211
CBBUmFb3UkRnZsb93q19vThDHCHuunswPB6TBtfMgMQh,1,1,1676.245211
FhiNgFzTMTdRZCEfbvGRrtVv6UMz6GXhVMiLStHRCPpk,1,1,1676.245211
zCCXAo2QBbmbWE35SMRgJAW8YzaBsatLUgKW5N9HBe1,1,1,1676.245211
DKmi27fZvgWRTpugQhy24BamjzfvLbKswkArofcHzG4W,1,1,1676.245211
GKMeqKSN8cZVBUK4p6JpB97QEZTqgxhEdzmso4AaUBFF,1,1,1676.245211
Dfsdu87GBcvDC9ZYyjXPN84srtDNwmLudnTiEQmz7wsX,1,1,1676.245211
G5tASi7vMSWiDN7Sc6uAKAFZg74x5sw6ufRp5hXKgX8B,1,1,1676.245211
FFWEqTS2dncHcZwWxM345UQsYFMkoqmctxxQg3xQP4oH,1,1,1676.245211
H3QPHBTvT9j2DNpjYUorppuxCXbAEboy7NC2zJjKRxvK,1,1,1676.245211
5hJrY9Eseh1morhjE541tqThtDL71RASBcGemLVjcZ24,1,1,1676.245211
FtivqsbtMN4j2k8xsixqE2GQtNCkBrbGAvs628g6crR,1,1,1676.245211
13XJVJ6ZfgUN5LAkietJVVRmx4cmsW4a976pHUsJfmet,1,1,1676.245211
GpLGmd7Hy7o2mvrXXnNXjV8jBGfCTLLVPYdrENYakiCG,1,1,1676.245211
6KhYh12Dum6NGwA7Gqf8YexmGMGRajsHdjaquYiapncz,1,1,1676.245211
GybHR3zEYoXTfVajsoLGVVGceKcTPmD2DaNpWJtkD4st,1,1,1676.245211
46dxN7pGXqtsehKy42RTw7FJxzQR277BSupxbU454uAL,1,1,1676.245211
7gRrH3NRRzzNXirpJEC4UfX19uavczeLg4SPsRyzGhQq,1,1,1676.245211
FB3dyGrvv1PbG29yQksEFaiqxm831RA5Um4Y3RybwLa7,1,1,1676.245211
6hpafMssafLK3Aav9uvNeH3GC2k6HoP9wPGKkHXmRarg,1,1,1676.245211
BU8LFn5Cw3gFkoHh6KsQdvBPjPmqpNLsoSBLg1hj3ucG,1,1,1676.245211
5FunqBC24zRAmrJQiTdUtsL95rcwyMj5eFC56hFDGr9s,1,1,1676.245211
DfnnvZvvwD3fouXZTyqJzhQtGw4a7sxshJpAtio6ysDQ,1,1,1676.245211
GVfA1zQBiXVsmaQMALe9RnNUUCgf34qEtBGnbnioHJwF,1,1,1676.245211
2aLcL6iYRGv27aL8vPbCXZ3rmrwBd9n6rEx6qfzgN5Yw,1,1,1676.245211
7fdYSrykFyrGXgRbsr8x2rqMiUuYJB97ry6BBBavVrNz,1,1,1676.245211
GuKgSuEyVLa2nsBVy8pXx7UHKbX72XryE6yoM7J8FQ1y,1,1,1676.245211
5Xns4Ebx5tAAsz31sF63w82B5EMPtba9EwtAQ25hfDox,1,1,1676.245211
CbGuUMwWfVVcMsro5hrovDejbd1zVBn4ZGnwGq55Mubi,1,1,1676.245211
C8zkVfrKDoWFeiLji5mySmrNXh9GCyTHv9ZrdzEqRweA,1,1,1676.245211
7TdfYGZVnRT1vYMMdHQDT7Wh7zAhoDCKgdRd3p4RwCJs,1,1,1676.245211
3XLB1LXLzci1hedamJBFp6LM4HgzFZH2YH1F93vcLoDy,1,1,1676.245211
2S6Fq8n6BkBBaKZugH6Wd4KJoemTLmXEcwYcWuzkZPGJ,1,1,1676.245211
Aq5Y5ULU5694eo9GNTVd6ZvPciz6Gyy3DNWLU3b1Szn4,1,1,1676.245211
28APkcArVUk2yuyMbymbjNY8VN87bxkoD7ohdgSnoeJm,1,1,1676.245211
55MooLS3a5feQaxSZwh2txf8iMQXCBnb16mYSqm54n5v,1,1,1676.245211
EpcHWmhMkR9cgwCeNe4b1FETQhS9TwFBTanDcG7StFxV,1,1,1676.245211
8ATpwyYhTqqvX3he7ViCa68Guc2Scrn2QFo1d6cqgYUu,1,1,1676.245211
HfRSsSzUcQtH4sEdaaQVBe8psoHbqn6WKqPfdzoCjMfZ,1,1,1676.245211
Ca41buUssbEvSMaaczMMHzzzvnCAFkfQjL45hAgHt1tc,1,1,1676.245211
9kS5HNdR4EeFgyfoNQxtMPtYcLoDDa7LHA1ZMvssdxwf,1,1,1676.245211
87k4hGJQwCm8GBCp72kS6QXgEtG6ww8yqG5Y2s4Qumma,1,1,1676.245211
FgZkHwZbUY55hve6uRHbbt6aia4J6kZJFSjbmrwif5iW,1,1,1676.245211
Bu93P5oiH4rZyN9MBX2f6uXfgM34xUoRorF57nCGG3aH,1,1,1676.245211
9x83Q2mwzXcwd21WC713jmJd5dKJViEz91wKKr9k7SRT,1,1,1676.245211
AyJoWdg2KzxHQkzbDswmLSRTMnWnE6NBCwzTwkRa8SNg,1,1,1676.245211
DHTBjpPs7tJqNRk9xZ9xiWujuAJpMrKno5DGW2cUEY1W,1,1,1676.245211
31BgF18AgkiyBbrrNLqYnKaRUMLdjQPWgYQXJtAnbyM6,1,1,1676.245211
G8jg7Aio7jfEZCubab1BEXcSjdvLgWywQnesk2erkQmk,1,1,1676.245211
Dwnu1n5qJn6ehBenU8jYHk1iLsvHRZsBQP8eKmQvMT8C,1,1,1676.245211
6AMZfbwK2wwrRbMWb9cq4NcDYHH6CbEA5fV23HWfjqg9,1,1,1676.245211
47cAuVbQozaapswYZP9jPKCbgKbWsjTk7scnDDvkWpYR,1,1,1676.245211
5aud53wQjbpUQ88k7cAxRB8cey8uezcn1GBTViycMkSj,1,1,1676.245211
J4E3SLQpv59Hprvzho9SnGhZ4BGNCV135j3fNtFkDY8v,1,1,1676.245211
3pynsfaYPN5PgApZNFWMFuFkLaCb4avXeBVpk9XotzC1,1,1,1676.245211
8cDh2FLQAmpLUd5iVdWLGfCzbCcpEWEhhxVmcSeYDR5k,1,1,1676.245211
2gGAFpqcp9QfvMENYFKQ3aU1KMcbXSXRwyRq5uJQox76,1,1,1676.245211
4CPzzbw8YMn4DSi8qfidPBGyXYHXEyqWqPw3yqj3GACE,1,1,1676.245211
AyTCN88nREP9fg7LSVxHAJ3shwp861HVbJ2mMrudqeZ6,1,1,1676.245211
4cDV5sehVNoMb5k97nL7bmJEBhBvZ8cqTeSaR4BKiFtS,1,1,1676.245211
GSPnaYTVuYXG1kEYTuC6EFvwzSJc6k63fqrJgrmkytEZ,1,1,1676.245211
BDVv8EQVdj5uLmqqS4ZmDF36Qu5L56E7QDq3wLkaR1C1,1,1,1676.245211
hEUU38mn1poXkvyKkWeZJCmECkW4eL6Wbm3cZYjduwm,1,1,1676.245211
FxJ1bbpvWEKobd7dYM1UB3kKzmwXSMuuyudWm6voxhSe,1,1,1676.245211
DjUxJQZvsn7Nymhv462NeVoehutx1DXtmvC74KtmzBEp,1,1,1676.245211
8xcavmZTREAZvdx9vLwGiqcBHVXJA1LxoPnmJcqUkjW,1,1,1676.245211
2vzM9Sgxhisx4BMzYQsakDBBSJKnmJHCaBJRjtdko7fe,1,1,1676.245211
5aEn6TJibmMkZkdJNBq6Y7YZ5nRckBhqNkBV8boeHJW7,1,1,1676.245211
5a7yn14nDshLKNAW2uY2vUf4QdeUeRGxDKSDGoprGDR7,1,1,1676.245211
66NTpu4aiwG7yqXGXb1HUdoDnL3SPTaYUBJ3qvgtQ6HV,1,1,1676.245211
8oxpicj6VAyC7yeBPURLoBazkeTpVTFfbwPHVmWSFCVn,1,1,1676.245211
6a9XHD5ENkNzWWhaF5eVhSiFBNjRq6h3GBu8Go3yjutj,1,1,1676.245211
9ioKinHS4iUo1N2hev3qTNcdFLwTdVVJ4JMZYys2WCxQ,1,1,1676.245211
Cktenn2Dw3n9cDzxSKghN2fsYvV6hxu83k3xNQeWwe3r,1,1,1676.245211
7ePsF8aFoTaiR4ssyn3XaqW3X6wxMSpQdjyVuzdgFcbn,1,1,1676.245211
GTcTfD4LfbhSV1cwJu3udnzPDSW64LBc5dbfh6uiPegc,1,1,1676.245211
5iyyk71h2K4HnZGn4M2xZsu2q7WNvMW9ZPZhM6PywF7Z,1,1,1676.245211
E6A8zxpAyimPmwtCrnm23UEVUABNdR9KCBTnPdGRPACo,1,1,1676.245211
7tkDdh1wqxqxbmdPZzX9UziewbVhe4Zyw1mSqCZLCJpP,1,1,1676.245211
f1swLFrfEP1wP7udUGgsgvEX9xwmwjQjiQRf2VqUjM4,1,1,1676.245211
9H88ZD38TmVa5U5kZjiQDuxzi5pNTCHdHkiREhUJn2fn,1,1,1676.245211
9iys9Q2XKpUS5A7wrpcGApH4A1nDo7iVBZMWrrFFVDD7,1,1,1676.245211
Cqr3DotcdTaTPtiXwmw3bqUPcMNk9F5eZNSc1skV2pMC,1,1,1676.245211
D6J9Eq4Mvujw4NLNB79pEtbJrKuhFvb4mH3Zyh1Rohv4,1,1,1676.245211
Hwh45eairtSf1GSXo9qQYRremk2p9NT8Ukfsnm1wKxor,1,1,1676.245211
4WKg4PRMod853U9AjpqeKuJ82yvTSnz6bYbg96NoL8Jr,1,1,1676.245211
7wTsqo58Tuvzni6fi4zZBpiVRBj9hsLCmrUaDDPs4521,1,1,1676.245211
2cCXJ9wonkYWRsB4XRi1xYuExWjJM5YH828YDF6UGuy5,1,1,1676.245211
5v9okbE9guXoj2J3yaxpWVYBS5chGoR9kYXf8hwVWTcU,1,1,1676.245211
3zaxdFmqbtu8D7FSPy2rrSVgU65humrmFUg4qs9D4vJy,1,1,1676.245211
699zhW5xHE3hBgFvBdk3KkdZta6JywpUcpFT4HesKwJB,1,1,1676.245211
BTfphzERw7Kz2jcSbnx4dBgSTCS41kxxnvW4TL2asXj5,1,1,1676.245211
HYepRzrm1VQGv3RkpxswhnJXxMHnSq6rMKCovey6Den1,1,1,1676.245211
A4W7t6u5rQX5yiwoSyDXWT6FWuEJTJdDUzgcRtGxU8zu,1,1,1676.245211
DzYH88cUxoPmsFi7amXDnVf8jxMs49B5jqvrrwCzzLyC,1,1,1676.245211
nrz9CeciWdwvGbPKZCBmz87Lrgn7LaFRtKv5Wvx7VNh,1,1,1676.245211
APsFSjpEAzR5D31SqTQoYBgJWBXkVvkEF3Rfm3E1vNL5,1,1,1676.245211
4LNNFr6nV4D2kYtnvpwoFGht7B36RVhcszccnS3ZMCyK,1,1,1676.245211
6eymKiVJex1D6hBDmE3bqreJuJjs2Bvzp4AiA9giP8Kw,1,1,1676.245211
5dAa1WBTRKRphTm5NPGK3itDN1voCtY6ESBNNDxGNF5z,1,1,1676.245211
DM9GrmDm3SFbefM7wct8gWCWHZY42E3qVr6JzVKwTrga,1,1,1676.245211
EnNXDSqmCktcprRdUJnNnxyY5FWhQ6V3MgyNDTXHhosc,1,1,1676.245211
GQs3317M7MLHmJWxF17QPmcQ4CNoCfW8mMqyuUdUu54c,1,1,1676.245211
CBVKPUZDR7NnXZwQyG74APoWXD7UdRQ764b1THEcUVoh,1,1,1676.245211
7eiEXzHSRMANLARoxuyGu1Xt7yQhPPRETpgWCDBKvfBv,1,1,1676.245211
B9sBUiygZWeEVhd18hhaoEMCnBdTpv8DikCm9pmtQq7c,1,1,1676.245211
2VHknHkTTZYyXhBog1M6Lvv18z3BUfjXVgTd5RR2mRSm,1,1,1676.245211
uoUm7nuxHNEPtEecQh9iL8nuDAffejHFSdr4T3Kc4nu,1,1,1676.245211
68tutwE5VPYG6e1f3dEmisL8mfYtvYQv13NdQtWGDj3y,1,1,1676.245211
QvxZkMnNRxE79qWAiKzjEuVbZLsufMLchHVFyTXzzJe,1,1,1676.245211
71CRyd1HnmGmCKDiFFa6VyKvyfBX5SZEwaMJdSCDZGCo,1,1,1676.245211
BJMBcu4gJgLKG5rwVp3vumN15TRUTpr9v8H9g5mHvK8C,1,1,1676.245211
6aGjDqSy9kZNaeeh377Pvm2jz39e16CCy6o1AH1z85eF,1,1,1676.245211
4b4AZGh2N73ro8PmwGXoDViJAAUwrU1wFehBgxdbNaGE,1,1,1676.245211
EbeWJFYNKfqAmGMjXUPcxvGLdaBNZkYrkYWXy4eJbZwR,1,1,1676.245211
7deD8z7D5DjDpNsRsVLqGt4CDfqZ4gV6WAex2ga5jH2p,1,1,1676.245211
FA3JWfE44ZjM2vtRM9qXo1DSB1EbXUxBQzFDDTJGTLUi,1,1,1676.245211
GJo9BtZVktkxfiWWPwzD3nqTMGRnWyNBnztV39erTmnY,1,1,1676.245211
Er5tLvnvXwH9AQPEjPrsuZmkSRS5QvBHRRhYpEqGwJKq,1,1,1676.245211
67bruqqp7qB2GVpdcb7M9EHW63hyms5BWQfKD5yEMkwL,1,1,1676.245211
EfkNcKWjkCqdzWngRj7wphxLXAdLWKapEqcdf8azxiMW,1,1,1676.245211
3ovjxz3gc1MBSZWmGK6ii5BVX12bDv5rYYfDBtDrdhoW,1,1,1676.245211
G8LYGPgVv5NKVtFnVV6AXqYZkYVKBcEAzJSZPizg5qXJ,1,1,1676.245211
B4ci6gSdN7Ft6ahj27BfZso2nQ8nGL8pUyaE42iWaqxV,1,1,1676.245211
6QxAFM4MZue2Wp2h8Ge9SaVHEoJMK58sXc8qUUZaVBFb,1,1,1676.245211
7v6wn2HvtZBxieJw2eMUkemo7R5Ep1wibc2Nzv5Bm1oc,1,1,1676.245211
FkTWAgfzHM793FZpoN14JweEuT4kMdjCbB4gXnCxFHTK,1,1,1676.245211
AKZtVBUzp99ujbMUxGiY9PtHRKUfV1WJDrtk8QAZFLpZ,1,1,1676.245211
97rQUQcJrAwVb87gUKwfS2mn5nvbgj7s3BgUXKCzs2s7,1,1,1676.245211
GDpBUpTUA59nS8QSyY1MyLT6CkZesiiafb72KAwj8kS7,1,1,1676.245211
4gwbqoS4mvPxNyQBAhDjMf7UEpD7FeGBQc21gCaRAhBU,1,1,1676.245211
91UpG4uiJFkHJ9am4wUQoEXcZQxRHcuYchJoDuzttiww,1,1,1676.245211
8yVNmpM9ZRESreWJUdTRJzqNUMkoq24vNv65QP9L1pCd,1,1,1676.245211
6fHsewFTKYLNyiQjAxai27ePptmAiXjTmd6J18e4JZpJ,1,1,1676.245211
EsuAv9EZtYaLUDzBSQTjbm4jF1Cz2cKw3Gi13YyEYsBg,1,1,1676.245211
2StcxEkf2rvVQjLSBwdGbEFLwjhjUk3jJ29LKqWo6CPV,1,1,1676.245211
7guYHuh1VWA7JGmAzZX1K4YMTzAfmEReJ1P74sTtWeHw,1,1,1676.245211
BEyGjX3LvLT5qKw7movj3E4Y8BvEbjzUhMKvkgzLUCRa,1,1,1676.245211
89WQKJeY6Yp8aYMWh82XjhhFoLcfUPYop6MNHdwiQZf8,1,1,1676.245211
3yYgG1hWRVRwrE9UNz2MJCBjmjyNobEBDochDA19zYP6,1,1,1676.245211
6rmSaChuk6q1ZMqp9b149pEckGXvxoReWfAmeU4HnB6n,1,1,1676.245211
8rEc5J9n7x5d35mUxEgrqJWL7cMQjSJNuZpqxdfdg4NS,1,1,1676.245211
9YYRjbhWZF9maVwRBbidpQV9bdaNxdK4zWu9CCQAPdrt,1,1,1676.245211
5VmoMC6yNLdKJFDMWSbJeitYUQoUpGdBkr7FvmiGQRCd,1,1,1676.245211
4EryGQBvyMAnV5YkqhSxU3ymjk86HPb7haJXdeVLNv9B,1,1,1676.245211
2raTyBnEa6nFpG33Hv53uQpRRwpLqMTUz1nAucmMKTVS,1,1,1676.245211
8iffR5upeBiYp4HFNiKrfgdWymjdDXuMBZW8RZEnhkTK,1,1,1676.245211
6Sug21YCPT1whCuf8mZEgY99Zg63zSTezVaw4F7pcAYp,1,1,1676.245211
9m8hFgB59UeKckAXcvd8g1MZNuUtzVqBBUZarza3QN4V,1,1,1676.245211
HrwN4RsGVnJgqT4vEGam9Dp2nCZHoCfpastK1PAhNZZa,1,1,1676.245211
3nYZkDsHpNBDaUdvg9Ek3BSp2dxQGV4dcxzHKzhXEzFX,1,1,1676.245211
DmV6QtVcKHLbVtBqKNnsXemTYAWv3ZfiNDTZzavXBm8u,1,1,1676.245211
AUdGhWKYJD4avsbeBvk4q3iyLGUG8H511UekijAY3tKu,1,1,1676.245211
325Ptc52t6T4YKGYXbVCCK63E5NYAinLNR5ZhGeuBnLG,1,1,1676.245211
7v9onRyJL1pXh6WgUTX9N9Y2Qzhkyp1zct43Qz7edZsn,1,1,1676.245211
BUfmMzPuGXke8L4Bz3LSVZVhubEVnA8onx44gdYxz74h,1,1,1676.245211
965jPM6XN7BDScZox1D1gd5Xwkbkvm9PgKfyGJf85fx7,1,1,1676.245211
A7QEhKyS2fpmafFC5gvhfogPJTRZsEQk9JDMfdHiZqnn,1,1,1676.245211
krkVAH8xStt9gqfBqwVwrTYjzmtPDrwuKVk5LKPuchW,1,1,1676.245211
BSCv8rDmeaBCzDTLr3hdeWHXcfC3kG1QuYzEoRH5bSwa,1,1,1676.245211
4qSoc3jrv9uwmmViq4K9DETbJcuizWmShnopY9EyD9nZ,1,1,1676.245211
F6dfav2HipYKjDa594uVBG6hhkes5PrM3U2rDebbcPye,1,1,1676.245211
3EiEU8ScM2dYEY56bwngQa6GGrc4r64iL2WhxKWEyagF,1,1,1676.245211
BSSNZeVqZkWSPcHQoMizbooLqTYpg4ruMXXM5tv8nrLh,1,1,1676.245211
GjWPcMy1zvTYjDu3ejJMYdbK87ccPaQDUDxZC8TFWjmm,1,1,1676.245211
5NTcBpmkD6RTZNTG3jhNTfqbeU5BBq3bHVPo231G9jA1,1,1,1676.245211
419Sya5Nf5J137jem2RA8dNKg2VmyrzHecoEgnxkak69,1,1,1676.245211
HkNdWbw6znR6KucteUsiEjQHfiZmdfhyMGj1tFs6pJdY,1,1,1676.245211
AtUtJmztX1hGdS9AvELHBsgSb8DWhsWwxxQf8YBQ541h,1,1,1676.245211
GJ24SEwSJXHW69BCQC4USdPhk3m5QATMSHBPvtabpHAD,1,1,1676.245211
8KE9HjW7tEoErUKd71eiWtaCkF3QbiSzS8GYhTsPMd46,1,1,1676.245211
DrpXYJkgd9i9ZpCR3VBJwd4NAhhaAVsPRF9TMHcPm4TN,1,1,1676.245211
3gdFZU3ejGjrCYfUoJ343T3cSzt97daPpidUK4HvP8Rk,1,1,1676.245211
Xcw3MqjsfRerUzkNVjZi6ZdZChrjr8S2t8XVCUEZRzS,1,1,1676.245211
TKdDMMhzjuSQqa3gbcVhHCHw8T1cQaBMFgLJpTprSn5,1,1,1676.245211
12vT7vgPrcTNXQdSM8Zq7AXJkGafvoFdsryTQiyaWsKg,1,1,1676.245211
HovFhZz9Xc727QAofwH24273QvEjMqQeHiwLVYtVvqAC,1,1,1676.245211
6FcZfRsrFtAYgVinGkveZCcNdQJmJv9zexzKW9tYZPV6,1,1,1676.245211
9SMPwNS6DJGfYwHZbLZy9h8metrU3G6RVHCAQ1QkMsFd,1,1,1676.245211
326k8bjKSNWs9NbBb2pYpEa1a3RiNDUpzVGL2zihSyPM,1,1,1676.245211
2rAFJf5PSS4aJVJAzVVMKnUudr6nMeNVdcGutky52vBF,1,1,1676.245211
6jqNK4sj11rPiqW3jm8E38w5cW6CjPxiu4YbHrUVcLK8,1,1,1676.245211
G8n5focV2nhUrP1foB2cVFFJcrVmUFdaKJvo4bxKYj4w,1,1,1676.245211
CyduxqCDuxuw9sKLHxfVxnpTzQXR9M5bV5jji8VJFLrv,1,1,1676.245211
4F4cQLTyRCevb5fowBFgrf2XkbiHj6hoofeFGZcsNnQK,1,1,1676.245211
D5gMBa9jwpxsEUiuPuJRDnitMuWopqu54AmUwbxbNx4D,1,1,1676.245211
8J2TZMfAWqrtszMRzwqJsSDob73KsYhMw1eWBWiPQr7T,1,1,1676.245211
9H3FQ16mGrcferfQHQSNfc8mNrd9EUcvQUofdiRtWXTQ,1,1,1676.245211
8KMJqMaYzV3gzfikmKiRkqXDmN6Uskbrmb3fy6eYn713,1,1,1676.245211
3S21bXRBD6GtHG7mpGUAtzEW4WzSjC7LfKFScfTQhGKW,1,1,1676.245211
82c8GhDWnLcyG2RkPYiJVmZp7485SCuFf26Cra4m8nUs,1,1,1676.245211
8NpGE1BQArTkDM2YNvRXpZbVPwPZmcBLVzNExR61hcT2,1,1,1676.245211
2woyCg8bKUac8in9CchzRvr32AkvU27phzGJUEbJBTN5,1,1,1676.245211
5UmTRtRbtqQUA6TT93QCq6mZ7NeWH2sj4UToQmxWk3tE,1,1,1676.245211
7XXDwTMG7SbyhW7Vadd37MBuQivRuWn3XjD2z4ZC6JSg,1,1,1676.245211
CZKazvTsUSS2cNvy1NLAP8xJbGR4WCAPoRnkcNk9XZSt,1,1,1676.245211
H7YLYWyoSmjRHEdHeWDvf9CCijSkduonXscXRvsBxpU3,1,1,1676.245211
ERYroPYnJS5i1x73Lj1kjsPfSEYDUGLAKJs8SD8DTub6,1,1,1676.245211
73uY9KivcTmpCyLgKP4FLDanheQDnhpaVpEdgP4nrU7D,1,1,1676.245211
BobUp9uKt3LiPdZHx3VPnGxbgUyqCcpXj7nQiSiCLw5Z,1,1,1676.245211
HSnYjLbZwnWTDmdvAMVJmSKwEJa8ULgyUrTwHaRvALkZ,1,1,1676.245211
GzV91Ub9sN5M46CrsSWd6KfRvpTpasYJPzZ7zXEcZ7hQ,1,1,1676.245211
DNufHgK8BTjbNXKGvdxDQBHHB1Fh4sLCuFJedrGPDbBK,1,1,1676.245211
7N7staufbo99uJRuvjg3wur6sKZMbcuH7JNurNUGtFHE,1,1,1676.245211
Qv9B8oCUpfTgf5Rtab89t4XE5QGyvBXt2dobX9jytGK,1,1,1676.245211
Aoz8DxL9yZ9bMMtuD35E8we3h9nH6K9UoFeWwn8xJ3K8,1,1,1676.245211
36kvZSEq7nrVNoBMvtx7LgkLsCad6CjBDZXUocsBZQYW,1,1,1676.245211
GYawxaVSBReozkt5jbjz2Y8tY8jwmMNb3x2qTfxxbqJt,1,1,1676.245211
8aK4jS36HoQRmpzaTss1muVLhrkeXsvTDVhUjznRsujf,1,1,1676.245211
MRcce9qj3sbNy62Ayki8ZwegxZ5gj83Ya4Pkkh7vd3L,1,1,1676.245211
J6zpwKxAcRpewmg4yDtnkUonLwieAf2E1AwiGvaLAcJV,1,1,1676.245211
2YVU65gtvAQgUELoxf3gVxuB6RNQmPJ9bLLuepERoagj,1,1,1676.245211
7Dq89DooDrtBfPswQw9r8i2hbF9hWJ34SKNxuA2Bwi2D,1,1,1676.245211
5sKvnYF2pvwMFC5hJnjwuXjGWGsc3PdocPf1kq9vhSJH,1,1,1676.245211
81kinHWLwENY9qK1L7X4Wrdh7kgVrpZTUL8S9nHepbKC,1,1,1676.245211
4E6K8Bcvmdj9WsHzgmxtizD2BCTsqPJdQp83W918YZv3,1,1,1676.245211
FHEbtUTTbR2pY7aBvcUQGWxS3UjZeuyoS2cRjDffcwkE,1,1,1676.245211
8rbadxXSQQnvktuaJ3SDdKccoAQHyaRKATrrfNcSHnct,1,1,1676.245211
8yMRJEyVARnxKCEfVLiFjrCA5QBXoRCNAHCiobQN6k5D,1,1,1676.245211
GFsmt6DP56ABuSvmCKHjdz9KYrE9pcSukf3rXWHbxZNQ,1,1,1676.245211
BngqBff9akCAdaugPoUUb9cQkz3LGj14LwALqTkYuSAa,1,1,1676.245211
Gk5ZimnEp4xha88zcLbVgxWi7rhQeSdAA8JBHkXk7Nui,1,1,1676.245211
6itZFwyaCiZJfbTcs6fbN3UTsciE4r4x1gv68kdEWGDe,1,1,1676.245211
GyyMoudf62t3GYD9hQkzo4wHarGLov3BtFLeZEH8N2Mt,1,1,1676.245211
FLPnvG2rjRqngKbLgHZsdG2NEbtrbW75ZXEtpXFcshok,1,1,1676.245211
EqJjJzxwzPAodgMBBhgEoy8G1cpHFU92Lfk7VxE49PmT,1,1,1676.245211
26ZHthmAVtcKypvuTqRkyCJUEatx7NHbWqo1RZZGft5B,1,1,1676.245211
JAY7zNfDojrTVBkMbVVGVFGbrh8LJXu4mQ4mesmLJBJt,1,1,1676.245211
99yqoA8UG9rDAqZzRVpx8hu5WieESh1Ua16Pbp3m2EfR,1,1,1676.245211
2NN5VR5UVtRY7mAM18cnxcJ8qXwqWFxLrF2J5bJXBJoz,1,1,1676.245211
3F1wPD5QNDUVaiKDV8N84M5NsjuZaNXjLb2PSV5c11ga,1,1,1676.245211
BZtxLcYuzEZZ5gdxPTz5eSgAnsRBQ4MkF1Qx21rbiEGW,1,1,1676.245211
C2k2W9XDAtp3jvg5CaBS5wXEcdMvWysYWpDW9qUv9xuc,1,1,1676.245211
HvpmMmfnnDugALQFrTk67Yw1oK7gCLtRBei1SFMgh1oc,1,1,1676.245211
HWp9JBhQMvwfLtCxyVUUW9DyWHF9mymDEdvJ7xuJTTw9,1,1,1676.245211
C4mWif46FFosRGDDnCdTnDgQtxcxs5TwoHA9DGpdxA2L,1,1,1676.245211
G2wfsi9pwP3RwSXEfr4XL828iTScR1Be7nczVS8PB3tb,1,1,1676.245211
9iLtgvFXoD4JVhnmKe7SeT9vd2UrhApnriv4973QQPHL,1,1,1676.245211
ARemZv2NTyfq74oqki2aUA2MLkuUjKYjRJ1dxeGkoXAa,1,1,1676.245211
ZvVywWWV4t6VnpdvBBdnE7HsetUdR2uar5rR7zXi1Pp,1,1,1676.245211
AjzBCn2FocFUmWH21yjWUtBUL6LyQurmcugTAUMvNGCC,1,1,1676.245211
Fp9BrEPShpb8VqAYidTVxnvkmfXvpM5HS58DWPpMoeTZ,1,1,1676.245211
Gc5SJzYAcjYaGWvCxY1yev9J1cmKUtdZAY8DQ7k4aqey,1,1,1676.245211
AKb7HTTu6zCad6gnx9BJL1JCbv3YjxKh6pg6xr6thZKU,1,1,1676.245211
7Wq9ffKs7Do61mZguDQyekU73mQPAbqfFr4JQUWjM1LU,1,1,1676.245211
6L3qWDVAkdRT3G7reecL8sxxLthJKj522cwZtpW6e5RK,1,1,1676.245211
HAjxDVUn88cXf4W66KEzVJn7nCHT996iLrAonniuPJB9,1,1,1676.245211
mVRKcn2P2VGe8dTmd3XJGMCZB2XfQhA2fXMDZbs3mKN,1,1,1676.245211
Ebp6XjqQRZm4mtgNSQ6se9TLEZYmW1VhZBqfFV6rmkXh,1,1,1676.245211
EGvk2y6J6fa5wHYBAwpzpZ9V1Dyc5kUHqBJ4DBLRioS8,1,1,1676.245211
FtEm3GZfCG5Yec9xwZMuoWPRyQX9AuGSqmMExNXjb6Fa,1,1,1676.245211
YRSiY1tcV1ghoP7V4apxijJ55TtDGJG1mMriaw3UyG2,1,1,1676.245211
CGcqsd6TY1R4S4XUaLb17fXX5gxFUcXJYRZoNeZmii7P,1,1,1676.245211
BwfWJ1NxX5vBifv4bz7EoNMgQinMCbR33s9nPfnGVQdu,1,1,1676.245211
