Address,Held,Points,Amount,
0x142b88b0d403bd4b09bd4d287a591783ef7e3d35,485.00,0,4615.384615,
0x619ddb20e32f557eddc905dd3c92a7590e1fea9f,485.00,0,4615.384615,
0x0656c9c769ba42a15e7fb0d19c0318e43e033ab8,473.90,0,4615.384615,
0xf920602a12001afc30ecfce1f95ca866e7115838,451.70,0,4615.384615,
0xfe580d3688a9ccfd79da1b16fa34a35d8336fab6,389.80,0,4615.384615,
0x0d6b9137c460b36a4cf2b467bbf68a74413785a0,381.41,0,4615.384615,
0x4f34ea8f615d5f80106ec8d1f77647b95206caed,376.55,0,4615.384615,
0x41de441ef7835174b9b448a354a33e33d76edbba,341.71,0,4615.384615,
0x4d5a04333fdeb6d9854d4c766cb4b8097945b3d4,341.00,0,4615.384615,
0x880a1815e247f982a5ecd6f5335d25b5cf05bb74,335.90,0,4615.384615,
0x9394bb607c3fdeef82efcccc53d65b18a97889ce,335.56,0,4615.384615,
0xdf6242d30358d86f2e1c1da623a976bdb429fb7c,283.39,0,4615.384615,
0x871b50b87ab9ea2e24d945bb545e5edae446c705,278.53,0,4615.384615,
0x046546bf11cccddf01f87703a616385d236722ce,274.45,0,4615.384615,
0x38b46fd063f93304fea85eae1f0df264d0e765b5,261.54,0,4615.384615,
0x9e03d640c198985e5fc864d5a5873622ef046023,250.93,0,4615.384615,
0xba070aa21165336868c63451e28573ea70c74688,246.24,0,4615.384615,
0x82e9a5d07b03f15fbc695690abf7f0567628a07f,242.50,0,4615.384615,
0x4cf47fa013b7edd0f168672344f96fe3df0646e6,168.15,0,4615.384615,
0x00000000500e2fece27a7600435d0c48d64e0c00,145.82,0,4615.384615,
0xb006299edc873f0dcd5b5578d2ba2dfa1041b289,133.41,0,4615.384615,9955384.615
,,,,
,,,,
,,,,
,,,9936923.077,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
HolderAddress,,0,,
,0,,,
